,Date/Time,Load,Bill Before Solar,Solar,Net Load Solar Only,Bill Solar Only,Import Rate,Export Rate,basic storage,soc,Net Load (Solar and Storage),Bill PV + ESS,ESS Savings,yearly total savings
126, 01/06  07:00:00,1.12524253438,0.0875438691748,0.0,1.12524253438,0.0875438691748,0.0778,0.0478,0.0,0.0242736807148,1.12524253438,0.0875438691748,-2.77555756156e-17,1277.52298812
127, 01/06  08:00:00,1.45527052793,0.113220047073,0.510726,0.94454452793,0.073485564273,0.0778,0.0478,0.0,0.0242736807148,0.94454452793,0.073485564273,0.0397344828,1277.52298812
128, 01/06  09:00:00,1.32652245786,0.0730781222035,1.693515,-0.36699254214,-0.00920784288229,0.05509,0.02509,-0.36699254214,0.0612919087447,0.0,0.0,0.0730781222035,1277.52298812
129, 01/06  10:00:00,1.06778258598,0.0588241426616,2.745861,-1.67807841402,-0.0421029874078,0.05509,0.02509,-1.67807841402,0.230558262279,0.0,0.0,0.0588241426616,1277.52298812
130, 01/06  11:00:00,1.02988969634,0.0567366233714,3.41594,-2.38605030366,-0.0598660021188,0.05509,0.02509,-2.38605030366,0.471237142881,0.0,0.0,0.0567366233714,1277.52298812
131, 01/06  12:00:00,1.04896635814,0.0577875566699,3.845847,-2.79688064186,-0.0701737353043,0.05509,0.02509,-2.79688064186,0.753356133009,0.0,0.0,0.0577875566699,1277.52298812
132, 01/06  13:00:00,1.03214748039,0.0568610046947,3.51592,-2.48377251961,-0.062317852517,0.05509,0.02509,-2.48377251961,1.00389217107,0.0,0.0,0.0568610046947,1277.52298812
133, 01/06  14:00:00,1.00604036756,0.0554227638489,2.756614,-1.75057363244,-0.0439218924379,0.05509,0.02509,0.0,1.00389217107,-1.75057363244,-0.0964391014111,0.15186186526,1277.52298812
134, 01/06  15:00:00,1.00949284344,0.0556129607451,2.307157,-1.29766415656,-0.0325583936881,0.05509,0.02509,0.0,1.00389217107,-1.29766415656,-0.0714883183849,0.12710127913,1277.52298812
135, 01/06  16:00:00,1.0965185483,0.0604072068258,1.062488,0.0340305483,0.00187474290585,0.05509,0.02509,0.0340305483,1.00045953838,0.0,0.0,0.0604072068258,1277.52298812
